-2.422893251496585156e+13,-6.091286752366501465e+11
-2.422854496631815625e+13,-6.243535637532712402e+11
-2.422814785072702344e+13,-6.395782057355642090e+11
-2.422774116831517969e+13,-6.548025951718049316e+11
-2.422732491927512500e+13,-6.700267260507790527e+11
-2.422689910375606250e+13,-6.852505923606364746e+11
-2.422646372191652344e+13,-7.004741880908889160e+11
-2.422601877395581250e+13,-7.156975072291716309e+11
-2.422556426002214844e+13,-7.309205437649296875e+11
-2.422510018031299219e+13,-7.461432916877568359e+11
-2.422462653499994531e+13,-7.613657449856096191e+11
-2.422414332427339844e+13,-7.765878976483789062e+11
-2.422365054833663281e+13,-7.918097436650751953e+11
-2.422314820735153125e+13,-8.070312770251381836e+11
-2.422263630155663281e+13,-8.222524917183969727e+11
-2.422211483112677344e+13,-8.374733817349916992e+11
-2.422158379628665625e+13,-8.526939410637460938e+11
-2.422104319723160156e+13,-8.679141636947031250e+11
-2.422049303417493750e+13,-8.831340436187446289e+11
-2.421993330735442969e+13,-8.983535748261479492e+11
-2.421936401698216406e+13,-9.135727513060673828e+11
-2.421878516322539844e+13,-9.287915670500795898e+11
-2.421819674639064844e+13,-9.440100160491337891e+11
-2.421759876669268750e+13,-9.592280922929526367e+11
-2.421699122436064844e+13,-9.744457897730512695e+11
-2.421637411962714844e+13,-9.896631024800864258e+11
-2.421574745272219531e+13,-1.004880024405747559e+12
-2.421511122392046875e+13,-1.020096549541583008e+12
-2.421446543348275781e+13,-1.035312671878665039e+12
-2.421381008161606250e+13,-1.050528385408664062e+12
-2.421314516863544531e+13,-1.065743684124983398e+12
-2.421247069476527344e+13,-1.080958562016730957e+12
-2.421178666029583594e+13,-1.096173013078906250e+12
-2.421109306547265625e+13,-1.111387031302893066e+12
-2.421038991057627344e+13,-1.126600610680348633e+12
-2.420967719589577344e+13,-1.141813745205906738e+12
-2.420895492168740625e+13,-1.157026428870063965e+12
-2.420822308827250781e+13,-1.172238655667265625e+12
-2.420748169591944531e+13,-1.187450419591104980e+12
-2.420673074494416406e+13,-1.202661714634597656e+12
-2.420597023559869531e+13,-1.217872534791877441e+12
-2.420520016821546875e+13,-1.233082874054601562e+12
-2.420442054309274219e+13,-1.248292726419515625e+12
-2.420363136053191406e+13,-1.263502085879497559e+12
-2.420283262085780469e+13,-1.278710946429128418e+12
-2.420202432438534375e+13,-1.293919302062277344e+12
-2.420120647139322656e+13,-1.309127146775299316e+12
-2.420037906227239844e+13,-1.324334474561509766e+12
-2.419954209727994531e+13,-1.339541279417700684e+12
-2.419869557681652344e+13,-1.354747555337664551e+12
-2.419783950115700781e+13,-1.369953296318189453e+12
-2.419697387066989844e+13,-1.385158496354515625e+12
-2.419609868568253906e+13,-1.400363149442885254e+12
-2.419521394655800781e+13,-1.415567249579382812e+12
-2.419431965363166406e+13,-1.430770790760247559e+12
-2.419341580726900781e+13,-1.445973766982921875e+12
-2.419250240780072656e+13,-1.461176172244119141e+12
-2.419157945561072656e+13,-1.476378000540904297e+12
-2.419064695106932031e+13,-1.491579245869050781e+12
-2.418970489451881250e+13,-1.506779902228495605e+12
-2.418875328635149219e+13,-1.521979963616017090e+12
-2.418779212694205469e+13,-1.537179424030553711e+12
-2.418682141665585156e+13,-1.552378277468222656e+12
-2.418584115588894531e+13,-1.567576517929423828e+12
-2.418485134502721094e+13,-1.582774139413132812e+12
-2.418385198447284375e+13,-1.597971135916771484e+12
-2.418284307458652344e+13,-1.613167501440942383e+12
-2.418182461578427344e+13,-1.628363229984351562e+12
-2.418079660849328125e+13,-1.643558315548149414e+12
-2.417975905308572656e+13,-1.658752752130621094e+12
-2.417871194997930469e+13,-1.673946533732642578e+12
-2.417765529958910156e+13,-1.689139654355662109e+12
-2.417658910234149219e+13,-1.704332107998373047e+12
-2.417551335865227344e+13,-1.719523888664443359e+12
-2.417442806892084375e+13,-1.734714990352808594e+12
-2.417333323363103906e+13,-1.749905407067526367e+12
-2.417222885315853125e+13,-1.765095132809487305e+12
-2.417111492796896875e+13,-1.780284161578892578e+12
-2.416999145852358594e+13,-1.795472487380062500e+12
-2.416885844521846875e+13,-1.810660104215333008e+12
-2.416771588851646875e+13,-1.825847006087127930e+12
-2.416656378887657031e+13,-1.841033187000658203e+12
-2.416540214676061719e+13,-1.856218640957405273e+12
-2.416423096262330469e+13,-1.871403361960410156e+12
-2.416305023689932031e+13,-1.886587344018969727e+12
-2.416185997009864844e+13,-1.901770581129476562e+12
-2.416066016265694531e+13,-1.916953067302372070e+12
-2.415945081506811719e+13,-1.932134796542407227e+12
-2.415823192780053906e+13,-1.947315762853302734e+12
-2.415700350134375781e+13,-1.962495960240347656e+12
-2.415576553616958594e+13,-1.977675382710649414e+12
-2.415451803277965625e+13,-1.992854024269221680e+12
-2.415326099166200000e+13,-2.008031878922868164e+12
-2.415199441330078906e+13,-2.023208940680327148e+12
-2.415071829822056250e+13,-2.038385203545969727e+12
-2.414943264690337500e+13,-2.053560661528834961e+12
-2.414813745986730469e+13,-2.068735308636882812e+12
-2.414683273761190625e+13,-2.083909138875355469e+12
-2.414551848067538281e+13,-2.099082146255819336e+12
-2.414419468956358594e+13,-2.114254324788792969e+12
-2.414286136479533594e+13,-2.129425668478593750e+12
-2.414151850691307031e+13,-2.144596171336321289e+12
-2.414016611642267969e+13,-2.159765827372912109e+12
-2.413880419387689844e+13,-2.174934630595917969e+12
-2.413743273981571875e+13,-2.190102575020190430e+12
-2.413605175474934375e+13,-2.205269654652878906e+12
-2.413466123924790625e+13,-2.220435863504097656e+12
-2.413326119387780469e+13,-2.235601195589503906e+12
-2.413185161916200000e+13,-2.250765644916166992e+12
-2.413043251567513281e+13,-2.265929205500828125e+12
-2.412900388395915625e+13,-2.281091871351260742e+12
-2.412756572458712500e+13,-2.296253636483977539e+12
-2.412611803814327344e+13,-2.311414494909406250e+12
-2.412466082518875781e+13,-2.326574440642675781e+12
-2.412319408626908594e+13,-2.341733467699098633e+12
-2.412171782201644531e+13,-2.356891570090555664e+12
-2.412023203296691406e+13,-2.372048741832325195e+12
-2.411873671973563281e+13,-2.387204976939874023e+12
-2.411723188290219531e+13,-2.402360269428484375e+12
-2.411571752305450000e+13,-2.417514613312416992e+12
-2.411419364080802344e+13,-2.432668002608918945e+12
-2.411266023676682031e+13,-2.447820431335280273e+12
-2.411111731151043750e+13,-2.462971893508238281e+12
-2.410956486565983594e+13,-2.478122383143078125e+12
-2.410800289985499219e+13,-2.493271894259793945e+12
-2.410643141466153125e+13,-2.508420420875231445e+12
-2.410485041073687500e+13,-2.523567957007741211e+12
-2.410325988869669531e+13,-2.538714496674508789e+12
-2.410165984917408594e+13,-2.553860033897922852e+12
-2.410005029278265625e+13,-2.569004562695660156e+12
-2.409843122016868750e+13,-2.584148077091359375e+12
-2.409680263198484375e+13,-2.599290571097887695e+12
-2.409516452886384375e+13,-2.614432038743020508e+12
-2.409351691143490625e+13,-2.629572474044799805e+12
-2.409185978036082031e+13,-2.644711871025858398e+12
-2.409019313633082031e+13,-2.659850223706128906e+12
-2.408851697994791406e+13,-2.674987526111444336e+12
-2.408683131188800781e+13,-2.690123772260323242e+12
-2.408513613285753125e+13,-2.705258956180534180e+12
-2.408343144345283594e+13,-2.720393071893370117e+12
-2.408171724443221094e+13,-2.735526113424098633e+12
-2.407999353640305469e+13,-2.750658074793476562e+12
-2.407826032007989844e+13,-2.765788950032422852e+12
-2.407651759615678125e+13,-2.780918733164132812e+12
-2.407476536528277344e+13,-2.796047418210078125e+12
-2.407300362816192969e+13,-2.811174999200032227e+12
-2.407123238551615625e+13,-2.826301470163772461e+12
-2.406945163802813281e+13,-2.841426825123027344e+12
-2.406766138639252344e+13,-2.856551058108952148e+12
-2.406586163134053125e+13,-2.871674163145176758e+12
-2.406405237355000000e+13,-2.886796134267018555e+12
-2.406223361375222656e+13,-2.901916965497581055e+12
-2.406040535268225781e+13,-2.917036650869881836e+12
-2.405856759103533594e+13,-2.932155184410303711e+12
-2.405672032955697656e+13,-2.947272560149679688e+12
-2.405486356894341406e+13,-2.962388772121034180e+12
-2.405299730997369531e+13,-2.977503814354659180e+12
-2.405112155334641406e+13,-2.992617680881409180e+12
-2.404923629982300000e+13,-3.007730365734324219e+12
-2.404734155014178125e+13,-3.022841862945707031e+12
-2.404543730506062500e+13,-3.037952166546665039e+12
-2.404352356531627344e+13,-3.053061270571160156e+12
-2.404160033167221094e+13,-3.068169169056629883e+12
-2.403966760488253906e+13,-3.083275856035123047e+12
-2.403772538572541406e+13,-3.098381325543314453e+12
-2.403577367494068750e+13,-3.113485571610457031e+12
-2.403381247331582031e+13,-3.128588588280472656e+12
-2.403184178164294531e+13,-3.143690369585605469e+12
-2.402986160065896094e+13,-3.158790909561585938e+12
-2.402787193120403906e+13,-3.173890202249087891e+12
-2.402587277400202344e+13,-3.188988241685039062e+12
-2.402386412986507031e+13,-3.204085021905287109e+12
-2.402184599960378906e+13,-3.219180536951529297e+12
-2.401981838398389844e+13,-3.234274780861949219e+12
-2.401778128383177344e+13,-3.249367747676089844e+12
-2.401573469995563281e+13,-3.264459431436515625e+12
-2.401367863312896875e+13,-3.279549826180507812e+12
-2.401161308420571094e+13,-3.294638925952083984e+12
-2.400953805397116406e+13,-3.309726724790070312e+12
-2.400745354324496094e+13,-3.324813216738759766e+12
-2.400535955288246094e+13,-3.339898395844593750e+12
-2.400325608367465625e+13,-3.354982256147443359e+12
-2.400114313647149219e+13,-3.370064791689363281e+12
-2.399902071209537500e+13,-3.385145996519859375e+12
-2.399688881141096094e+13,-3.400225864677308594e+12
-2.399474743521860156e+13,-3.415304390213591797e+12
-2.399259658438000781e+13,-3.430381567170337891e+12
-2.399043625977440625e+13,-3.445457389595707031e+12
-2.398826646221402344e+13,-3.460531851539019531e+12
-2.398608719257346875e+13,-3.475604947045167969e+12
-2.398389845171915625e+13,-3.490676670163328125e+12
-2.398170024049572656e+13,-3.505747014939488281e+12
-2.397949255977440625e+13,-3.520815975429125000e+12
-2.397727541045728906e+13,-3.535883545675515625e+12
-2.397504879339158594e+13,-3.550949719730808594e+12
-2.397281270946053125e+13,-3.566014491649998047e+12
-2.397056715955418750e+13,-3.581077855479902344e+12
-2.396831214455035156e+13,-3.596139805278134766e+12
-2.396604766534600781e+13,-3.611200335086480469e+12
-2.396377372282087500e+13,-3.626259438969761719e+12
-2.396149031789619531e+13,-3.641317110975986328e+12
-2.395919745148217969e+13,-3.656373345159935547e+12
-2.395689512443493750e+13,-3.671428135575160156e+12
-2.395458333769494531e+13,-3.686481476284892578e+12
-2.395226209219018750e+13,-3.701533361330355469e+12
-2.394993138879096094e+13,-3.716583784781798828e+12
-2.394759122847683594e+13,-3.731632740691906250e+12
-2.394524161212930469e+13,-3.746680223114406250e+12
-2.394288254070055469e+13,-3.761726226113154297e+12
-2.394051401509424219e+13,-3.776770743744410156e+12
-2.393813603625918750e+13,-3.791813770068865234e+12
-2.393574860515162500e+13,-3.806855299145773438e+12
-2.393335172269080469e+13,-3.821895325036312500e+12
-2.393094538983864844e+13,-3.836933841798589844e+12
-2.392852960753641406e+13,-3.851970843500792969e+12
-2.392610437674360156e+13,-3.867006324199980469e+12
-2.392366969838778125e+13,-3.882040277960724609e+12
-2.392122557348857031e+13,-3.897072698848351562e+12
-2.391877200297771875e+13,-3.912103580922316406e+12
-2.391630898779427344e+13,-3.927132918253380859e+12
-2.391383652898225000e+13,-3.942160704906527344e+12
-2.391135462745502344e+13,-3.957186934941384766e+12
-2.390886328419765625e+13,-3.972211602432984375e+12
-2.390636250025296094e+13,-3.987234701441468750e+12
-2.390385227654208594e+13,-4.002256226039191406e+12
-2.390133261409087500e+13,-4.017276170292787109e+12
-2.389880351387765625e+13,-4.032294528271833984e+12
-2.389626497691981250e+13,-4.047311294046626953e+12
-2.389371700419282031e+13,-4.062326461689335938e+12
-2.389115959672932031e+13,-4.077340025268279297e+12
-2.388859275552159375e+13,-4.092351978855773438e+12
-2.388601648157971875e+13,-4.107362316523609375e+12
-2.388343077593831250e+13,-4.122371032347531250e+12
-2.388083563960896094e+13,-4.137378120396740234e+12
-2.387823107363843750e+13,-4.152383574747843750e+12
-2.387561707902484375e+13,-4.167387389477687500e+12
-2.387299365679361719e+13,-4.182389558658937500e+12
-2.387036080801303906e+13,-4.197390076367714844e+12
-2.386771853370539844e+13,-4.212388936681785156e+12
-2.386506683492300781e+13,-4.227386133680474609e+12
-2.386240571268700000e+13,-4.242381661440169922e+12
-2.385973516806627344e+13,-4.257375514038984375e+12
-2.385705520212682031e+13,-4.272367685557578125e+12
-2.385436581591884375e+13,-4.287358170077470703e+12
-2.385166701047750781e+13,-4.302346961674460938e+12
-2.384895878691188281e+13,-4.317334054436251953e+12
-2.384624114627344531e+13,-4.332319442437808594e+12
-2.384351408963552344e+13,-4.347303119770906250e+12
-2.384077761807256250e+13,-4.362285080510679688e+12
-2.383803173265446875e+13,-4.377265318746087891e+12
-2.383527643447483594e+13,-4.392243828560599609e+12
-2.383251172463700000e+13,-4.407220604040041016e+12
-2.382973760421485156e+13,-4.422195639271037109e+12
-2.382695407430978906e+13,-4.437168928340146484e+12
-2.382416113600414844e+13,-4.452140465334777344e+12
-2.382135879044010156e+13,-4.467110244341982422e+12
-2.381854703869290625e+13,-4.482078259451343750e+12
-2.381572588185782031e+13,-4.497044504757628906e+12
-2.381289532109138281e+13,-4.512008974345289062e+12
-2.381005535747528906e+13,-4.526971662304046875e+12
-2.380720599217803906e+13,-4.541932562730250000e+12
-2.380434722626553125e+13,-4.556891669714937500e+12
-2.380147906089382031e+13,-4.571848977349291016e+12
-2.379860149720405469e+13,-4.586804479731822266e+12
-2.379571453631118750e+13,-4.601758170954431641e+12
-2.379281817938067969e+13,-4.616710045109736328e+12
-2.378991242754496094e+13,-4.631660096299322266e+12
-2.378699728193321094e+13,-4.646608318614210938e+12
-2.378407274373939844e+13,-4.661554706158076172e+12
-2.378113881407610156e+13,-4.676499253024500000e+12
-2.377819549411550000e+13,-4.691441953309841797e+12
-2.377524278502228906e+13,-4.706382801125154297e+12
-2.377228068797299219e+13,-4.721321790559896484e+12
-2.376930920411924219e+13,-4.736258915716841797e+12
-2.376632833464380469e+13,-4.751194170702220703e+12
-2.376333808072102344e+13,-4.766127549613302734e+12
-2.376033844353488281e+13,-4.781059046558974609e+12
-2.375732942426147656e+13,-4.795988655639771484e+12
-2.375431102408902344e+13,-4.810916370963037109e+12
-2.375128324423680469e+13,-4.825842186632126953e+12
-2.374824608585818750e+13,-4.840766096751523438e+12
-2.374519955017567969e+13,-4.855688095432224609e+12
-2.374214363838950000e+13,-4.870608176781978516e+12
-2.373907835172061719e+13,-4.885526334909281250e+12
-2.373600369134844531e+13,-4.900442563920529297e+12
-2.373291965851415625e+13,-4.915356857925429688e+12
-2.372982625441637500e+13,-4.930269211040320312e+12
-2.372672348028839844e+13,-4.945179617372212891e+12
-2.372361133734288281e+13,-4.960088071034382812e+12
-2.372048982682609375e+13,-4.974994566141701172e+12
-2.371735894996221875e+13,-4.989899096807318359e+12
-2.371421870798663281e+13,-5.004801657144109375e+12
-2.371106910214505469e+13,-5.019702241270103516e+12
-2.370791013367444531e+13,-5.034600843304005859e+12
-2.370474180380843750e+13,-5.049497457354884766e+12
-2.370156411383078906e+13,-5.064392077550041016e+12
-2.369837706499656250e+13,-5.079284697998998047e+12
-2.369518065851993750e+13,-5.094175312828291016e+12
-2.369197489569224219e+13,-5.109063916155935547e+12
-2.368875977779108594e+13,-5.123950502101837891e+12
-2.368553530606063281e+13,-5.138835064789367188e+12
-2.368230148178667969e+13,-5.153717598338322266e+12
-2.367905830625053906e+13,-5.168598096875470703e+12
-2.367580578071818750e+13,-5.183476554520134766e+12
-2.367254390649882031e+13,-5.198352965403642578e+12
-2.366927268484634375e+13,-5.213227323655798828e+12
-2.366599211707833594e+13,-5.228099623387720703e+12
-2.366270220448196094e+13,-5.242969858738320312e+12
-2.365940294835283594e+13,-5.257838023835373047e+12
-2.365609434999462500e+13,-5.272704112803275391e+12
-2.365277641073346875e+13,-5.287568119779025391e+12
-2.364944913185400781e+13,-5.302430038883712891e+12
-2.364611251467708594e+13,-5.317289864257072266e+12
-2.364276656053819531e+13,-5.332147590028490234e+12
-2.363941127074107031e+13,-5.347003210332244141e+12
-2.363604664658659375e+13,-5.361856719298986328e+12
-2.363267268942953125e+13,-5.376708111067210938e+12
-2.362928940062315625e+13,-5.391557379774179688e+12
-2.362589678145178906e+13,-5.406404519552570312e+12
-2.362249483332996875e+13,-5.421249524538906250e+12
-2.361908355753063281e+13,-5.436092388874060547e+12
-2.361566295542524219e+13,-5.450933106702384766e+12
-2.361223302836359375e+13,-5.465771672150375000e+12
-2.360879377770362500e+13,-5.480608079373750000e+12
-2.360534520478871094e+13,-5.495442322498958984e+12
-2.360188731103369531e+13,-5.510274395682154297e+12
-2.359842009773053906e+13,-5.525104293058101562e+12
-2.359494356627124219e+13,-5.539932008777554688e+12
-2.359145771806281250e+13,-5.554757536984287109e+12
-2.358796255444746875e+13,-5.569580871814539062e+12
-2.358445807682097656e+13,-5.584402007430201172e+12
-2.358094428655964844e+13,-5.599220937967970703e+12
-2.357742118503841406e+13,-5.614037657577523438e+12
-2.357388877368363281e+13,-5.628852160412181641e+12
-2.357034705385492969e+13,-5.643664440622835938e+12
-2.356679602696935156e+13,-5.658474492355193359e+12
-2.356323569443900000e+13,-5.673282309768445312e+12
-2.355966605764508594e+13,-5.688087887006976562e+12
-2.355608711801005469e+13,-5.702891218231865234e+12
-2.355249887692594531e+13,-5.717692297594240234e+12
-2.354890133585630469e+13,-5.732491119249892578e+12
-2.354529449615744531e+13,-5.747287677360435547e+12
-2.354167835932590625e+13,-5.762081966076820312e+12
-2.353805292674763281e+13,-5.776873979557673828e+12
-2.353441819985033594e+13,-5.791663711965404297e+12
-2.353077418007667969e+13,-5.806451157458638672e+12
-2.352712086886517969e+13,-5.821236310197396484e+12
-2.352345826767761719e+13,-5.836019164343833984e+12
-2.351978637794249219e+13,-5.850799714064962891e+12
-2.351610520109161719e+13,-5.865577953519306641e+12
-2.351241473860494531e+13,-5.880353876873357422e+12
-2.350871499195544531e+13,-5.895127478290380859e+12
-2.350500596255124219e+13,-5.909898751942603516e+12
-2.350128765189592969e+13,-5.924667691990154297e+12
-2.349756006145633594e+13,-5.939434292607642578e+12
-2.349382319268683594e+13,-5.954198547961578125e+12
-2.349007704707478125e+13,-5.968960452218689453e+12
-2.348632162610706250e+13,-5.983719999557533203e+12
-2.348255693123933594e+13,-5.998477184144601562e+12
-2.347878296400208594e+13,-6.013232000149380859e+12
-2.347499972583075000e+13,-6.027984441756033203e+12
-2.347120721826965625e+13,-6.042734503131845703e+12
-2.346740544277664844e+13,-6.057482178457486328e+12
-2.346359440087575781e+13,-6.072227461905791016e+12
-2.345977409405690625e+13,-6.086970347652701172e+12
-2.345594452385585156e+13,-6.101710829877466797e+12
-2.345210569175977344e+13,-6.116448902766451172e+12
-2.344825759929760156e+13,-6.131184560492578125e+12
-2.344440024796566406e+13,-6.145917797242863281e+12
-2.344053363933738281e+13,-6.160648607195402344e+12
-2.343665777487616406e+13,-6.175376984533929688e+12
-2.343277265616243750e+13,-6.190102923443734375e+12
-2.342887828469402344e+13,-6.204826418109675781e+12
-2.342497466203146094e+13,-6.219547462717820312e+12
-2.342106178971547656e+13,-6.234266051460785156e+12
-2.341713966927516406e+13,-6.248982178519984375e+12
-2.341320830227761719e+13,-6.263695838078269531e+12
-2.340926769025778125e+13,-6.278407024344277344e+12
-2.340531783480033594e+13,-6.293115731497054688e+12
-2.340135873742966406e+13,-6.307821953728898438e+12
-2.339739039972984375e+13,-6.322525685238484375e+12
-2.339341282326218750e+13,-6.337226920209523438e+12
-2.338942600958405469e+13,-6.351925652847121094e+12
-2.338542996033052344e+13,-6.366621877335429688e+12
-2.338142467699310156e+13,-6.381315587890253906e+12
-2.337741016118978906e+13,-6.396006778694750000e+12
-2.337338641453175000e+13,-6.410695443951339844e+12
-2.336935343856994531e+13,-6.425381577861726562e+12
-2.336531123490092969e+13,-6.440065174627281250e+12
-2.336125980516062500e+13,-6.454746228442644531e+12
-2.335719915090125781e+13,-6.469424733522875000e+12
-2.335312927376188281e+13,-6.484100684062820312e+12
-2.334905017531232031e+13,-6.498774074268773438e+12
-2.334496185719575781e+13,-6.513444898356773438e+12
-2.334086432101363281e+13,-6.528113150509968750e+12
-2.333675756837937500e+13,-6.542778824967503906e+12
-2.333264160092055469e+13,-6.557441915916671875e+12
-2.332851642027518750e+13,-6.572102417572429688e+12
-2.332438202804568750e+13,-6.586760324146843750e+12
-2.332023842586834375e+13,-6.601415629857160156e+12
-2.331608561540696094e+13,-6.616068328911167969e+12
-2.331192359826437500e+13,-6.630718415518812500e+12
-2.330775237613425781e+13,-6.645365883902769531e+12
-2.330357195059303125e+13,-6.660010728273089844e+12
-2.329938232336457031e+13,-6.674652942860550781e+12
-2.329518349604706250e+13,-6.689292521865753906e+12
-2.329097547033068750e+13,-6.703929459520105469e+12
-2.328675824787313281e+13,-6.718563750036750000e+12
-2.328253183031703125e+13,-6.733195387639117188e+12
-2.327829621934644531e+13,-6.747824366550511719e+12
-2.327405141664733594e+13,-6.762450681000386719e+12
-2.326979742387093750e+13,-6.777074325201640625e+12
-2.326553424272550781e+13,-6.791695293392421875e+12
-2.326126187487327344e+13,-6.806313579790945312e+12
-2.325698032199340625e+13,-6.820929178621558594e+12
-2.325268958580247656e+13,-6.835542084123843750e+12
-2.324838966798169531e+13,-6.850152290525550781e+12
-2.324408057023150781e+13,-6.864759792050585938e+12
-2.323976229424375781e+13,-6.879364582936402344e+12
-2.323543484173293750e+13,-6.893966657414289062e+12
-2.323109821440287500e+13,-6.908566009719117188e+12
-2.322675241397049219e+13,-6.923162634081058594e+12
-2.322239744214571094e+13,-6.937756524747324219e+12
-2.321803330065210156e+13,-6.952347675950503906e+12
-2.321365999122914844e+13,-6.966936081921921875e+12
-2.320927751557849219e+13,-6.981521736911636719e+12
-2.320488587544050781e+13,-6.996104635153718750e+12
-2.320048507253475781e+13,-7.010684770892246094e+12
-2.319607510863658594e+13,-7.025262138370988281e+12
-2.319165598543835156e+13,-7.039836731828101562e+12
-2.318722770472469531e+13,-7.054408545523144531e+12
-2.318279026822897656e+13,-7.068977573685125000e+12
-2.317834367769709375e+13,-7.083543810573191406e+12
-2.317388793490653906e+13,-7.098107250422875000e+12
-2.316942304159318750e+13,-7.112667887498992188e+12
-2.316494899952289844e+13,-7.127225716038074219e+12
-2.316046581046775781e+13,-7.141780730302496094e+12
-2.315597347620071094e+13,-7.156332924545324219e+12
-2.315147199850847656e+13,-7.170882293007972656e+12
-2.314696137912887500e+13,-7.185428829954640625e+12
-2.314244161989869531e+13,-7.199972529648570312e+12
-2.313791272255375000e+13,-7.214513386333699219e+12
-2.313337468889161719e+13,-7.229051394268976562e+12
-2.312882752072433594e+13,-7.243586547726406250e+12
-2.312427121983275781e+13,-7.258118840952937500e+12
-2.311970578800667969e+13,-7.272648268216515625e+12
-2.311513122707421875e+13,-7.287174823779433594e+12
-2.311054753882913281e+13,-7.301698501910101562e+12
-2.310595472508711719e+13,-7.316219296866468750e+12
-2.310135278765467969e+13,-7.330737202915554688e+12
-2.309674172832878125e+13,-7.345252214328164062e+12
-2.309212154897781250e+13,-7.359764325373972656e+12
-2.308749225137935156e+13,-7.374273530314539062e+12
-2.308285383739394531e+13,-7.388779823430359375e+12
-2.307820630883218750e+13,-7.403283198988898438e+12
-2.307354966754221875e+13,-7.417783651265621094e+12
-2.306888391536997656e+13,-7.432281174531226562e+12
-2.306420905412483594e+13,-7.446775763065847656e+12
-2.305952508568494531e+13,-7.461267411136644531e+12
-2.305483201189271094e+13,-7.475756113032375000e+12
-2.305012983458035156e+13,-7.490241863025550781e+12
-2.304541855563447656e+13,-7.504724655400835938e+12
-2.304069817689610156e+13,-7.519204484433546875e+12
-2.303596870023391406e+13,-7.533681344416445312e+12
-2.303123012753592969e+13,-7.548155229618722656e+12
-2.302648246061643750e+13,-7.562626134340074219e+12
-2.302172570143410156e+13,-7.577094052855023438e+12
-2.301695985178724219e+13,-7.591558979454605469e+12
-2.301218491360861719e+13,-7.606020908427882812e+12
-2.300740088877588281e+13,-7.620479834064558594e+12
-2.300260777914153125e+13,-7.634935750654304688e+12
-2.299780558663111719e+13,-7.649388652491265625e+12
-2.299299431315728906e+13,-7.663838533861285156e+12
-2.298817396058369531e+13,-7.678285389067710938e+12
-2.298334453082835156e+13,-7.692729212402468750e+12
-2.297850602578561719e+13,-7.707169998160601562e+12
-2.297365844739680469e+13,-7.721607740645359375e+12
-2.296880179754156250e+13,-7.736042434146535156e+12
-2.296393607816631250e+13,-7.750474072968921875e+12
-2.295906129116700000e+13,-7.764902651416152344e+12
-2.295417743848250781e+13,-7.779328163795050781e+12
-2.294928452205294531e+13,-7.793750604402222656e+12
-2.294438254378937500e+13,-7.808169967544757812e+12
-2.293947150563668750e+13,-7.822586247526144531e+12
-2.293455140952825781e+13,-7.836999438653023438e+12
-2.292962225740405469e+13,-7.851409535241156250e+12
-2.292468405123050781e+13,-7.865816531601460938e+12
-2.291973679294582031e+13,-7.880220422034667969e+12
-2.291478048449997656e+13,-7.894621200867339844e+12
-2.290981512783994531e+13,-7.909018862392890625e+12
-2.290484072494628125e+13,-7.923413400948351562e+12
-2.289985727777746875e+13,-7.937804810843511719e+12
-2.289486478830118750e+13,-7.952193086380921875e+12
-2.288986325847985156e+13,-7.966578221897511719e+12
-2.288485269029312500e+13,-7.980960211706898438e+12
-2.287983308574606250e+13,-7.995339050121871094e+12
-2.287480444676405469e+13,-8.009714731482765625e+12
-2.286976677538415625e+13,-8.024087250094828125e+12
